user-core-screen_name,created_at,full_text,url
KamalaHarris,2024-09-07T18:46:02.000Z,When I am President of the United States and Congress passes a bill to restore reproductive freedoms—I will sign it into law.,https://x.com/KamalaHarris/status/1832490526202794233
KamalaHarris,2024-09-10T20:50:00.000Z,"Donald Trump’s Project 2025 would eliminate the independence of the Department of Justice.

That means Trump would have total control and unchecked legal power—and he has vowed to be a dictator on day one.

Let me be clear: That will never happen.",https://x.com/KamalaHarris/status/1833608890149216757
KamalaHarris,2024-09-10T11:22:05.000Z,"America, see you tonight.

https://t.co/f4EyiUlTAG https://t.co/h8Tqqrp7kE",https://x.com/KamalaHarris/status/1833465968086962265
KamalaHarris,2024-09-16T13:01:06.000Z,"50 days. 

Let’s make every moment count. https://t.co/SV57pYU14B",https://x.com/KamalaHarris/status/1835665211673502157
KamalaHarris,2024-09-09T21:51:26.000Z,Donald Trump has a real problem with the truth. https://t.co/cbVSpjiVae,https://x.com/KamalaHarris/status/1833261961284366841
KamalaHarris,2024-09-12T20:04:18.000Z,"Two nights ago, Donald Trump and I had our first debate.

We owe it to the voters to have another debate.",https://x.com/KamalaHarris/status/1834322163773427722
KamalaHarris,2024-09-24T15:29:44.000Z,"My top priority as president will be to lower costs on everyday essentials. 

The differences between my plan and Donald Trump’s Project 2025 agenda are clear as day:",https://x.com/KamalaHarris/status/1838601718919057465
KamalaHarris,2024-08-19T00:57:52.000Z,Teamwork.,https://x.com/KamalaHarris/status/1825336346933633176
KamalaHarris,2024-08-22T18:53:44.000Z,"To the best partner I could ask for: Happy anniversary, Dougie. https://t.co/zuk3XbfaEO",https://x.com/KamalaHarris/status/1826694258184913025
KamalaHarris,2024-09-11T02:02:56.000Z,"Donald Trump has been prosecuted for national security crimes, economic crimes, election interference—and has been found liable for sexual assault.

Let’s be clear: I will always stand for the rule of law.
https://t.co/tAl0qZ1Pks",https://x.com/KamalaHarris/status/1833687642610770142
KamalaHarris,2024-08-16T19:21:12.000Z,"If you want to know who a politician cares about, look at who they fight for.

Donald Trump fights for billionaires and large corporations.

I will fight to give money back to working and middle-class Americans.",https://x.com/KamalaHarris/status/1824526846295261202
